hid,htype,nbcars_agg,hsize,age_discrete,gender,marital_status,employment,driving_licence,age,role,nind
50439,220,1,4,3,1,1,1,1,21,4,4
50440,220,2,4,5,2,2,1,1,59,1,4
50440,220,2,4,5,1,2,1,1,52,2,4
50440,220,2,4,3,1,1,1,1,22,3,4
50440,220,2,4,3,2,1,1,1,20,4,4
50441,220,2,4,5,1,2,1,1,46,1,4
50441,220,2,4,5,2,2,1,1,45,2,4
50441,220,2,4,4,1,1,1,1,24,3,4
50441,220,2,4,3,2,1,3,2,19,4,4
50442,220,2,3,5,2,2,1,1,64,1,3
50442,220,2,3,5,1,2,1,1,48,2,3
50442,220,2,3,3,2,1,3,1,22,3,3
50443,220,1,8,5,1,2,1,1,59,1,8
50443,220,1,8,5,2,2,1,1,59,2,8
50443,220,1,8,3,2,1,1,1,21,3,8
50443,220,1,8,1,2,1,5,2,12,4,8
50443,220,1,8,1,2,1,5,2,11,5,8
50443,220,1,8,1,1,1,5,2,6,6,8
50443,220,1,8,1,1,1,5,2,5,7,8
50443,220,1,8,1,1,1,5,2,3,8,8
50444,220,1,4,5,1,2,1,1,61,1,4
50444,220,1,4,5,2,2,1,1,51,2,4
50444,220,1,4,2,2,1,1,2,17,3,4
50444,220,1,4,1,1,1,5,2,10,4,4
50445,220,3,5,5,2,2,1,1,64,1,5
50445,220,3,5,5,1,2,1,1,51,2,5
50445,220,3,5,4,1,1,1,1,25,3,5
50445,220,3,5,4,1,1,1,2,24,4,5
50445,220,3,5,3,1,1,2,1,23,5,5
50446,220,2,5,5,1,2,1,1,53,1,5
50446,220,2,5,5,2,2,1,1,49,2,5
50446,220,2,5,4,2,1,1,1,29,3,5
50446,220,2,5,3,2,1,3,1,23,4,5
50446,220,2,5,2,1,1,3,2,14,5,5
50447,220,2,3,5,1,2,1,1,56,1,3
50447,220,2,3,5,2,2,1,1,56,2,3
50447,220,2,3,2,2,1,3,2,14,3,3
50448,220,2,3,5,2,2,1,1,56,1,3
50448,220,2,3,5,1,2,1,1,47,2,3
50448,220,2,3,3,1,1,1,2,22,3,3
50449,220,2,3,5,1,2,1,1,55,1,3
50449,220,2,3,5,2,2,1,1,55,2,3
50449,220,2,3,3,1,1,1,2,23,3,3
50450,220,2,3,5,1,2,1,1,51,1,3
50450,220,2,3,5,2,2,1,1,50,2,3
50450,220,2,3,4,2,1,1,1,30,3,3
50451,30,1,3,5,2,2,1,1,53,1,3
50451,30,1,3,5,1,2,1,1,52,2,3
50451,30,1,3,4,2,1,1,1,27,3,3
50452,220,1,3,5,2,2,1,1,61,1,3
50452,220,1,3,5,1,2,1,1,60,2,3
50452,220,1,3,4,2,1,1,1,39,3,3
50453,220,1,4,5,2,2,1,1,48,1,4
50453,220,1,4,5,1,2,1,1,45,2,4
50453,220,1,4,3,1,1,1,2,23,3,4
50453,220,1,4,3,1,1,1,2,21,4,4
50454,220,3,5,5,1,2,1,1,64,1,5
50454,220,3,5,5,2,2,1,1,52,2,5
50454,220,3,5,3,1,1,3,2,21,3,5
50454,220,3,5,2,1,1,3,2,17,4,5
50454,220,3,5,1,2,1,5,2,1,5,5
50455,220,1,4,5,1,2,1,1,50,1,4
50455,220,1,4,5,2,2,1,1,50,2,4
50455,220,1,4,3,2,1,3,1,21,3,4
50455,220,1,4,3,1,1,2,1,19,4,4
50456,220,0,4,5,1,2,1,1,48,1,4
50456,220,0,4,5,2,2,1,1,48,2,4
50456,220,0,4,2,2,1,3,2,15,3,4
50456,220,0,4,1,2,1,5,2,0,4,4
50457,220,3,4,5,2,2,1,1,54,1,4
50457,220,3,4,5,1,2,1,1,48,2,4
50457,220,3,4,4,2,1,1,1,26,3,4
50457,220,3,4,2,1,1,1,2,15,4,4
50458,220,3,4,5,1,2,1,1,59,1,4
50458,220,3,4,5,2,2,1,1,49,2,4
50458,220,3,4,3,1,1,3,1,22,3,4
50458,220,3,4,2,2,1,1,2,17,4,4
50459,220,2,4,5,1,2,1,1,64,1,4
50459,220,2,4,5,2,2,1,1,49,2,4
50459,220,2,4,1,1,1,5,2,4,3,4
50459,220,2,4,1,1,1,5,2,1,4,4
50460,220,2,4,5,2,2,1,1,60,1,4
50460,220,2,4,5,1,2,1,1,56,2,4
50460,220,2,4,2,1,1,1,2,15,3,4
50460,220,2,4,1,1,1,5,2,3,4,4
50461,220,1,5,5,2,2,1,1,62,1,5
50461,220,1,5,5,1,2,1,1,56,2,5
50461,220,1,5,3,2,1,1,1,23,3,5
50461,220,1,5,3,2,1,1,1,20,4,5
50461,220,1,5,1,2,1,5,2,8,5,5
50462,220,3,5,5,1,2,1,1,57,1,5
50462,220,3,5,5,2,2,1,1,44,2,5
50462,220,3,5,2,1,1,1,2,14,3,5
50462,220,3,5,1,1,1,5,2,12,4,5
50462,220,3,5,1,1,1,5,2,7,5,5
50463,220,3,3,5,2,2,1,1,59,1,3
50463,220,3,3,5,1,2,1,1,52,2,3
50463,220,3,3,2,1,1,3,2,16,3,3
50464,30,1,5,5,2,2,1,1,52,1,5
50464,30,1,5,5,1,2,1,1,45,2,5
50464,30,1,5,1,2,1,5,2,8,3,5
50464,30,1,5,1,1,1,5,2,7,4,5
50464,30,1,5,1,2,1,5,2,3,5,5
50465,220,1,4,5,1,2,1,1,60,1,4
50465,220,1,4,5,2,2,1,1,54,2,4
50465,220,1,4,3,1,1,1,1,21,3,4
50465,220,1,4,3,1,1,1,2,19,4,4
50466,220,1,4,5,2,2,1,1,64,1,4
50466,220,1,4,5,1,2,1,1,46,2,4
50466,220,1,4,4,2,1,1,1,37,3,4
50466,220,1,4,3,2,1,3,2,21,4,4
50467,220,1,4,5,1,2,1,1,51,1,4
50467,220,1,4,5,2,2,1,1,47,2,4
50467,220,1,4,4,2,1,1,1,43,3,4
50467,220,1,4,3,2,1,1,1,22,4,4
50468,220,1,4,5,2,2,1,1,58,1,4
50468,220,1,4,5,1,2,1,1,56,2,4
50468,220,1,4,1,1,1,5,2,6,3,4
50468,220,1,4,1,1,1,5,2,5,4,4
50469,220,1,5,5,2,2,1,1,64,1,5
50469,220,1,5,5,1,2,1,1,44,2,5
50469,220,1,5,3,2,1,1,1,23,3,5
50469,220,1,5,2,1,1,1,2,15,4,5
50469,220,1,5,1,2,1,5,2,1,5,5
50470,220,1,4,5,1,2,1,1,61,1,4
50470,220,1,4,5,2,2,1,1,57,2,4
50470,220,1,4,4,1,1,1,1,39,3,4
50470,220,1,4,3,2,1,1,2,23,4,4
50471,220,1,3,5,1,2,1,1,64,1,3
50471,220,1,3,5,2,2,1,1,63,2,3
50471,220,1,3,3,1,1,3,1,21,3,3
50472,30,2,4,5,2,2,1,1,59,1,4
50472,30,2,4,5,1,2,1,1,55,2,4
50472,30,2,4,4,1,1,1,1,42,3,4
50472,30,2,4,4,1,1,1,1,30,4,4
50473,220,2,4,5,2,2,1,1,49,1,4
50473,220,2,4,5,1,2,1,1,45,2,4
50473,220,2,4,2,1,1,1,2,16,3,4
50473,220,2,4,1,2,1,5,2,3,4,4
50474,220,2,5,5,1,2,1,1,60,1,5
50474,220,2,5,5,2,2,1,1,46,2,5
50474,220,2,5,3,1,1,1,2,23,3,5
50474,220,2,5,3,2,1,3,1,22,4,5
50474,220,2,5,3,2,1,3,1,22,5,5
50475,220,2,5,5,1,2,1,1,46,1,5
50475,220,2,5,5,2,2,1,1,45,2,5
50475,220,2,5,3,2,1,3,1,22,3,5
50475,220,2,5,3,2,1,1,2,21,4,5
50475,220,2,5,2,1,1,1,2,17,5,5
50476,220,1,5,5,2,2,1,1,53,1,5
50476,220,1,5,5,1,2,1,1,44,2,5
50476,220,1,5,3,2,1,1,2,23,3,5
50476,220,1,5,3,1,1,1,1,20,4,5
50476,220,1,5,1,2,1,5,2,0,5,5
50477,220,1,4,5,2,2,1,1,57,1,4
50477,220,1,4,5,1,2,1,1,46,2,4
50477,220,1,4,3,2,1,1,2,21,3,4
50477,220,1,4,3,2,1,1,1,18,4,4
50478,220,1,4,5,1,2,1,1,49,1,4
50478,220,1,4,5,2,2,1,1,44,2,4
50478,220,1,4,1,1,1,5,2,10,3,4
50478,220,1,4,1,1,1,5,2,8,4,4
50479,220,3,4,5,2,2,1,1,64,1,4
50479,220,3,4,5,1,2,1,1,63,2,4
50479,220,3,4,4,2,1,1,1,42,3,4
50479,220,3,4,4,1,1,2,2,36,4,4
50480,30,1,5,5,1,2,1,1,61,1,5
50480,30,1,5,5,2,2,1,1,46,2,5
50480,30,1,5,4,1,2,1,1,39,3,5
50480,30,1,5,4,2,2,1,1,29,4,5
50480,30,1,5,4,1,2,1,1,26,5,5
50481,220,1,5,5,2,2,1,1,54,1,5
50481,220,1,5,5,1,2,1,1,49,2,5
50481,220,1,5,3,2,1,1,1,19,3,5
50481,220,1,5,2,2,1,3,2,15,4,5
50481,220,1,5,1,2,1,5,2,1,5,5
50482,220,0,3,5,2,2,1,1,64,1,3
50482,220,0,3,5,1,2,1,1,56,2,3
50482,220,0,3,1,1,1,5,2,13,3,3
50483,220,0,3,5,1,2,1,1,58,1,3
50483,220,0,3,5,2,2,1,1,57,2,3
50483,220,0,3,3,1,1,2,1,22,3,3
50484,220,3,3,5,1,2,1,1,57,1,3
50484,220,3,3,5,2,2,1,1,57,2,3
50484,220,3,3,3,1,1,3,2,22,3,3
50485,220,1,3,5,2,2,1,1,62,1,3
50485,220,1,3,5,1,2,1,1,51,2,3
50485,220,1,3,3,1,1,1,2,18,3,3
50486,220,1,3,5,2,2,1,1,64,1,3
50486,220,1,3,5,1,2,1,1,61,2,3
50486,220,1,3,1,1,1,5,2,9,3,3
50487,220,1,3,5,1,2,1,1,61,1,3
50487,220,1,3,5,2,2,1,1,48,2,3
50487,220,1,3,4,2,1,1,1,26,3,3
50488,220,1,3,5,2,2,1,1,50,1,3
50488,220,1,3,5,1,2,1,1,46,2,3
50488,220,1,3,3,2,1,1,2,18,3,3
50489,30,1,3,5,1,2,1,1,62,1,3
50489,30,1,3,5,2,2,1,1,52,2,3
50489,30,1,3,3,1,1,1,2,20,3,3
50490,220,1,5,5,2,2,1,1,59,1,5
50490,220,1,5,5,1,2,1,1,54,2,5
50490,220,1,5,4,1,1,1,1,41,3,5
50490,220,1,5,3,1,1,1,1,20,4,5
50490,220,1,5,2,2,1,1,2,17,5,5
50491,220,2,3,5,2,2,1,1,58,1,3
50491,220,2,3,5,1,2,1,1,51,2,3
50491,220,2,3,1,1,1,5,2,8,3,3
50492,220,0,3,5,1,2,1,1,54,1,3
50492,220,0,3,5,2,2,1,1,52,2,3
50492,220,0,3,3,1,1,1,2,19,3,3
50493,220,0,3,5,1,2,1,1,51,1,3
50493,220,0,3,5,2,2,1,1,50,2,3
50493,220,0,3,3,2,1,1,2,21,3,3
50494,220,1,5,5,1,2,1,1,51,1,5
50494,220,1,5,5,2,2,1,1,46,2,5
50494,220,1,5,3,1,1,3,1,19,3,5
50494,220,1,5,2,2,1,1,2,16,4,5
50494,220,1,5,1,2,1,5,2,7,5,5
50495,220,0,5,5,2,2,1,1,63,1,5
50495,220,0,5,5,1,2,1,1,54,2,5
50495,220,0,5,1,2,1,5,2,5,3,5
50495,220,0,5,1,2,1,5,2,4,4,5
50495,220,0,5,1,1,1,5,2,1,5,5
50496,220,1,3,5,1,2,1,1,56,1,3
50496,220,1,3,5,2,2,1,1,44,2,3
50496,220,1,3,3,2,1,3,2,23,3,3
50497,220,2,4,5,2,2,1,1,62,1,4
50497,220,2,4,5,1,2,1,1,46,2,4
50497,220,2,4,1,1,1,5,2,7,3,4
50497,220,2,4,1,2,1,5,2,4,4,4
50498,220,3,4,5,1,2,1,1,59,1,4
50498,220,3,4,5,2,4,1,1,49,2,4
50498,220,3,4,1,2,1,5,2,10,3,4
50498,220,3,4,1,1,1,5,2,7,4,4
50499,220,2,4,5,1,2,1,1,59,1,4
50499,220,2,4,5,2,4,1,1,46,2,4
50499,220,2,4,1,1,1,5,2,13,3,4
50499,220,2,4,1,2,1,5,2,12,4,4
50500,220,1,3,5,1,2,1,1,46,1,3
50500,220,1,3,5,2,4,1,1,44,2,3
50500,220,1,3,3,1,1,3,2,23,3,3
50501,220,4,4,5,2,4,1,1,63,1,4
50501,220,4,4,5,1,2,1,1,56,2,4
50501,220,4,4,1,2,1,5,2,10,3,4
50501,220,4,4,1,2,1,5,2,4,4,4
50502,220,1,4,5,2,4,1,1,58,1,4
50502,220,1,4,5,1,2,1,1,49,2,4
50502,220,1,4,1,2,1,5,2,6,3,4
50502,220,1,4,1,2,1,5,2,1,4,4
50503,220,1,4,5,2,4,1,1,57,1,4
50503,220,1,4,5,1,2,1,1,51,2,4
50503,220,1,4,2,2,1,3,2,15,3,4
50503,220,1,4,1,2,1,5,2,3,4,4
50504,220,0,4,5,2,4,1,1,62,1,4
50504,220,0,4,5,1,2,1,1,54,2,4
50504,220,0,4,2,2,1,3,2,15,3,4
50504,220,0,4,1,2,1,5,2,6,4,4
50505,220,3,3,5,1,2,1,1,47,1,3
50505,220,3,3,5,2,4,1,1,46,2,3
50505,220,3,3,3,2,1,1,1,21,3,3
50506,220,3,3,5,2,4,1,1,54,1,3
50506,220,3,3,5,1,2,1,1,47,2,3
50506,220,3,3,3,1,1,1,1,21,3,3
50507,220,3,4,5,1,2,1,1,59,1,4
50507,220,3,4,5,2,4,1,1,44,2,4
50507,220,3,4,2,1,1,3,2,14,3,4
50507,220,3,4,1,1,1,5,2,12,4,4
50508,220,3,3,5,1,2,1,1,52,1,3
50508,220,3,3,5,2,4,1,1,49,2,3
50508,220,3,3,4,2,1,1,1,40,3,3
50509,220,3,4,5,2,4,1,1,52,1,4
50509,220,3,4,5,1,2,1,1,47,2,4
50509,220,3,4,1,2,1,5,2,9,3,4
50509,220,3,4,1,2,1,5,2,3,4,4
50510,220,3,3,5,2,4,1,1,57,1,3
50510,220,3,3,5,1,2,1,1,56,2,3
50510,220,3,3,4,1,1,1,1,39,3,3
50511,220,2,4,5,2,4,1,1,55,1,4
50511,220,2,4,5,1,2,1,1,44,2,4
50511,220,2,4,3,1,1,1,2,21,3,4
50511,220,2,4,2,1,1,3,2,14,4,4
50512,220,0,4,5,2,4,1,1,48,1,4
50512,220,0,4,5,1,2,1,1,44,2,4
50512,220,0,4,3,1,1,1,2,20,3,4
50512,220,0,4,2,2,1,3,2,14,4,4
50513,220,1,4,5,1,2,1,1,62,1,4
50513,220,1,4,5,2,4,1,1,59,2,4
50513,220,1,4,3,1,1,1,2,22,3,4
50513,220,1,4,2,2,1,3,2,16,4,4
50514,220,2,3,5,2,4,1,1,61,1,3
50514,220,2,3,5,1,2,1,1,57,2,3
50514,220,2,3,3,2,1,2,1,22,3,3
50515,30,2,3,5,2,4,1,1,62,1,3
50515,30,2,3,5,1,2,1,1,51,2,3
50515,30,2,3,1,2,1,5,2,1,3,3
50516,220,2,3,5,1,2,1,1,63,1,3
50516,220,2,3,5,2,4,1,1,61,2,3
50516,220,2,3,4,2,1,1,1,32,3,3
50517,220,1,3,5,2,4,1,1,50,1,3
50517,220,1,3,5,1,2,1,1,49,2,3
50517,220,1,3,1,2,1,5,2,8,3,3
50518,220,1,4,5,1,2,1,1,64,1,4
50518,220,1,4,5,2,4,1,1,52,2,4
50518,220,1,4,4,2,1,1,1,32,3,4
50518,220,1,4,3,2,1,1,1,21,4,4
50519,30,1,4,5,1,2,1,1,62,1,4
50519,30,1,4,5,2,4,1,1,52,2,4
50519,30,1,4,3,2,2,1,1,21,3,4
50519,30,1,4,2,1,1,1,2,15,4,4
50520,220,1,4,5,1,2,1,1,60,1,4
50520,220,1,4,5,2,4,1,1,55,2,4
50520,220,1,4,3,2,1,1,1,20,3,4
50520,220,1,4,3,1,1,1,2,18,4,4
50521,220,1,4,5,2,4,1,1,63,1,4
50521,220,1,4,5,1,2,1,1,59,2,4
50521,220,1,4,2,1,1,1,2,16,3,4
50521,220,1,4,1,2,1,5,2,0,4,4
50522,220,2,4,5,2,4,1,1,49,1,4
50522,220,2,4,5,1,2,1,1,47,2,4
50522,220,2,4,4,1,1,1,2,31,3,4
50522,220,2,4,3,2,1,3,1,21,4,4
50523,220,1,3,5,2,4,1,1,62,1,3
50523,220,1,3,5,1,2,1,1,51,2,3
50523,220,1,3,1,2,1,3,2,9,3,3
50524,30,3,3,5,2,4,1,1,50,1,3
50524,30,3,3,5,1,2,1,1,44,2,3
50524,30,3,3,4,2,2,1,1,30,3,3
50525,220,1,3,5,1,2,1,1,46,1,3
50525,220,1,3,5,2,4,1,1,45,2,3
50525,220,1,3,4,2,1,1,1,41,3,3
50526,220,0,3,5,2,4,1,1,60,1,3
50526,220,0,3,5,1,2,1,1,55,2,3
50526,220,0,3,3,2,1,1,2,20,3,3
50527,30,1,3,6,2,4,1,1,86,1,3
50527,30,1,3,5,1,2,1,1,59,2,3
50527,30,1,3,4,2,2,2,1,26,3,3
50528,220,1,4,6,2,4,1,1,68,1,4
50528,220,1,4,5,1,2,1,1,64,2,4
50528,220,1,4,4,2,1,1,1,32,3,4
50528,220,1,4,4,2,1,1,2,28,4,4
50529,30,3,4,6,2,4,1,1,91,1,4
50529,30,3,4,5,1,2,1,1,57,2,4
50529,30,3,4,3,1,1,2,1,21,3,4
50529,30,3,4,3,1,1,1,1,20,4,4
50530,30,2,4,6,2,4,1,1,72,1,4
50530,30,2,4,5,1,2,1,1,52,2,4
50530,30,2,4,4,2,1,1,1,26,3,4
50530,30,2,4,1,2,1,5,2,9,4,4
50531,220,2,3,6,2,4,1,1,75,1,3
50531,220,2,3,5,1,2,1,1,62,2,3
50531,220,2,3,3,1,1,1,1,22,3,3
50532,220,2,3,6,2,4,4,1,86,1,3
50532,220,2,3,5,1,2,1,1,56,2,3
50532,220,2,3,4,1,2,1,1,40,3,3
50533,220,2,3,6,1,2,1,1,92,1,3
50533,220,2,3,6,2,4,4,1,92,2,3
50533,220,2,3,5,2,1,1,1,61,3,3
50534,220,2,4,6,1,2,1,1,88,1,4
50534,220,2,4,6,2,4,4,1,83,2,4
50534,220,2,4,4,2,2,1,1,39,3,4
50534,220,2,4,4,1,1,1,1,25,4,4
50535,220,2,4,6,1,2,1,1,85,1,4
50535,220,2,4,6,2,4,4,1,72,2,4
50535,220,2,4,4,2,2,3,1,31,3,4
50535,220,2,4,3,2,1,1,2,23,4,4
50536,220,2,6,6,1,2,1,1,86,1,6
50536,220,2,6,6,2,4,4,1,85,2,6
50536,220,2,6,4,1,1,2,1,36,3,6
50536,220,2,6,3,2,1,3,1,19,4,6
50536,220,2,6,2,1,1,1,2,14,5,6
50536,220,2,6,1,2,1,5,2,6,6,6
50537,220,2,4,6,1,2,1,1,89,1,4
50537,220,2,4,6,2,4,4,1,80,2,4
50537,220,2,4,5,1,1,1,1,56,3,4
50537,220,2,4,5,2,1,1,1,53,4,4
50538,220,2,3,6,2,4,4,1,77,1,3
50538,220,2,3,6,1,2,1,1,68,2,3
50538,220,2,3,5,1,1,1,1,47,3,3
50539,30,3,3,6,1,2,1,1,75,1,3
50539,30,3,3,6,2,4,4,2,74,2,3
50539,30,3,3,3,2,1,1,1,21,3,3
50540,220,1,5,6,2,4,4,2,86,1,5
50540,220,1,5,6,1,2,1,1,66,2,5
50540,220,1,5,4,1,1,1,1,34,3,5
50540,220,1,5,4,2,1,1,1,28,4,5
50540,220,1,5,3,2,1,1,2,18,5,5
50541,220,3,4,6,2,4,4,2,88,1,4
50541,220,3,4,6,1,2,1,1,79,2,4
50541,220,3,4,4,1,1,1,1,42,3,4
50541,220,3,4,3,1,1,1,2,23,4,4
50542,220,2,4,6,1,2,1,1,91,1,4
50542,220,2,4,6,2,4,4,2,86,2,4
50542,220,2,4,4,2,1,1,2,41,3,4
50542,220,2,4,3,1,1,1,2,22,4,4
50543,220,1,4,6,1,2,1,1,92,1,4
50543,220,1,4,6,2,4,4,2,87,2,4
50543,220,1,4,4,2,1,1,1,30,3,4
50543,220,1,4,1,2,1,5,2,1,4,4
50544,220,1,3,6,1,2,1,1,81,1,3
50544,220,1,3,6,2,4,4,2,71,2,3
50544,220,1,3,4,2,1,1,1,24,3,3
50545,220,1,3,6,1,2,1,1,84,1,3
50545,220,1,3,6,2,2,4,2,66,2,3
50545,220,1,3,4,2,1,1,1,43,3,3
50546,30,2,3,6,1,2,1,1,90,1,3
50546,30,2,3,6,2,2,4,2,76,2,3
50546,30,2,3,3,1,2,1,1,19,3,3
50547,220,2,3,6,1,2,4,1,90,1,3
50547,220,2,3,6,1,2,4,2,85,2,3
50547,220,2,3,4,2,1,1,1,32,3,3
50548,30,1,3,6,1,2,4,1,84,1,3
50548,30,1,3,6,1,2,4,2,71,2,3
50548,30,1,3,4,2,1,1,1,39,3,3
50549,220,1,4,6,1,2,4,1,70,1,4
50549,220,1,4,6,1,2,4,2,68,2,4
50549,220,1,4,5,1,1,1,1,45,3,4
50549,220,1,4,4,2,1,1,1,39,4,4
50550,220,2,4,6,2,2,4,1,68,1,4
50550,220,2,4,6,1,2,4,2,67,2,4
50550,220,2,4,5,1,1,1,1,46,3,4
50550,220,2,4,4,2,1,1,1,31,4,4
50551,220,2,3,6,2,2,4,1,66,1,3
50551,220,2,3,6,1,2,4,2,65,2,3
50551,220,2,3,5,1,1,1,1,62,3,3
50552,220,1,3,6,1,2,4,2,91,1,3
50552,220,1,3,6,2,2,4,2,78,2,3
50552,220,1,3,5,1,1,1,1,57,3,3
50553,220,1,4,6,1,2,4,2,73,1,4
50553,220,1,4,6,2,2,4,2,72,2,4
50553,220,1,4,5,2,1,1,1,54,3,4
50553,220,1,4,4,1,1,2,1,43,4,4
50554,220,1,4,6,2,2,4,2,90,1,4
50554,220,1,4,6,1,2,4,2,79,2,4
50554,220,1,4,5,1,1,2,1,52,3,4
50554,220,1,4,3,1,1,3,2,20,4,4
50555,220,1,4,6,2,2,4,2,93,1,4
50555,220,1,4,6,1,2,4,2,79,2,4
50555,220,1,4,4,2,1,1,1,28,3,4
50555,220,1,4,3,1,1,1,1,18,4,4
50556,30,0,3,6,1,2,4,2,76,1,3
50556,30,0,3,6,2,2,4,2,73,2,3
50556,30,0,3,5,1,2,2,1,50,3,3
50557,220,1,4,6,1,2,4,2,92,1,4
50557,220,1,4,6,2,2,4,2,81,2,4
50557,220,1,4,4,2,1,1,1,31,3,4
50557,220,1,4,3,2,1,1,2,21,4,4
50558,220,2,4,6,2,2,4,2,93,1,4
50558,220,2,4,6,1,2,4,2,65,2,4
50558,220,2,4,4,2,1,1,1,43,3,4
50558,220,2,4,4,2,1,1,1,37,4,4
50559,220,0,4,6,2,2,4,2,92,1,4
50559,220,0,4,6,1,2,4,2,91,2,4
50559,220,0,4,5,1,1,1,1,53,3,4
50559,220,0,4,1,1,1,5,2,7,4,4
50560,30,1,3,6,1,2,4,2,89,1,3
50560,30,1,3,6,2,2,4,2,67,2,3
50560,30,1,3,4,1,1,1,1,41,3,3
50561,220,1,4,6,1,2,4,2,83,1,4
50561,220,1,4,6,1,2,4,2,68,2,4
50561,220,1,4,4,2,1,1,1,37,3,4
50561,220,1,4,3,1,1,1,1,18,4,4
50562,220,2,5,6,2,2,4,2,91,1,5
50562,220,2,5,6,1,2,4,2,87,2,5
50562,220,2,5,5,2,1,1,1,54,3,5
50562,220,2,5,4,2,1,1,1,38,4,5
50562,220,2,5,3,2,1,3,2,18,5,5
50563,220,1,5,6,1,2,4,2,92,1,5
50563,220,1,5,6,2,2,4,2,71,2,5
50563,220,1,5,4,2,1,1,1,33,3,5
50563,220,1,5,4,1,1,1,1,31,4,5
50563,220,1,5,3,1,1,1,1,22,5,5
50564,230,1,5,6,2,2,4,2,76,1,5
50564,230,1,5,6,1,2,4,2,70,2,5
50564,230,1,5,4,1,1,1,1,43,3,5
50564,230,1,5,4,1,1,1,1,32,4,5
50564,230,1,5,3,1,1,1,2,22,5,5
50565,220,1,4,6,2,2,4,2,81,1,4
50565,220,1,4,6,1,2,4,2,68,2,4
50565,220,1,4,5,1,1,1,1,56,3,4
50565,220,1,4,4,1,1,1,1,36,4,4
50566,220,1,3,6,2,2,4,2,89,1,3
50566,220,1,3,6,1,2,4,2,87,2,3
50566,220,1,3,4,2,1,1,1,28,3,3
50567,220,2,3,6,2,2,4,1,84,1,3
50567,220,2,3,6,1,2,4,2,67,2,3
50567,220,2,3,4,2,1,1,1,43,3,3
50568,220,2,4,6,2,2,4,1,74,1,4
50568,220,2,4,6,1,2,4,2,65,2,4
50568,220,2,4,4,1,1,1,2,32,3,4
50568,220,2,4,3,2,1,1,2,19,4,4
50569,220,2,4,6,2,2,4,1,87,1,4
50569,220,2,4,6,1,2,4,2,83,2,4
50569,220,2,4,5,2,2,1,1,49,3,4
50569,220,2,4,4,2,1,1,1,29,4,4
50570,220,2,3,6,2,2,4,1,90,1,3
50570,220,2,3,6,1,2,4,2,71,2,3
50570,220,2,3,4,1,1,1,1,32,3,3
50571,220,1,3,6,1,2,4,2,86,1,3
50571,220,1,3,6,2,2,4,1,81,2,3
50571,220,1,3,4,1,1,1,1,40,3,3
50572,30,1,3,6,1,2,4,2,80,1,3
50572,30,1,3,6,2,2,4,1,80,2,3
50572,30,1,3,6,2,2,4,1,71,3,3
50573,30,1,5,6,1,2,4,2,93,1,5
50573,30,1,5,6,2,2,4,1,93,2,5
50573,30,1,5,6,1,2,4,1,73,3,5
50573,30,1,5,6,1,3,1,1,71,4,5
50573,30,1,5,6,2,2,4,1,69,5,5
50574,220,1,5,6,1,2,4,2,87,1,5
50574,220,1,5,6,2,2,4,1,65,2,5
50574,220,1,5,5,2,1,1,1,49,3,5
50574,220,1,5,4,2,1,2,1,38,4,5
50574,220,1,5,3,2,1,1,1,22,5,5
50575,220,2,3,6,2,2,4,1,89,1,3
50575,220,2,3,6,1,2,4,2,78,2,3
50575,220,2,3,4,1,1,1,1,41,3,3
50576,220,2,4,6,1,2,4,2,78,1,4
50576,220,2,4,6,2,2,4,1,74,2,4
50576,220,2,4,4,1,1,1,1,30,3,4
50576,220,2,4,3,2,1,1,2,23,4,4
50577,30,1,4,6,2,2,4,1,87,1,4
50577,30,1,4,6,1,2,4,2,85,2,4
50577,30,1,4,3,2,1,1,2,19,3,4
50577,30,1,4,1,2,1,5,2,9,4,4
50578,30,2,4,6,2,2,4,1,75,1,4
50578,30,2,4,6,1,2,1,2,73,2,4
50578,30,2,4,3,2,1,1,2,23,3,4
50578,30,2,4,1,2,1,5,2,8,4,4
50579,220,2,3,6,2,2,4,1,86,1,3
50579,220,2,3,6,1,2,1,2,83,2,3
50579,220,2,3,4,1,1,1,1,40,3,3
50580,220,1,3,6,2,2,4,1,93,1,3
50580,220,1,3,6,1,2,1,2,92,2,3
50580,220,1,3,5,1,2,3,1,62,3,3
50581,220,1,4,6,1,2,1,2,86,1,4
50581,220,1,4,6,2,2,4,1,67,2,4
50581,220,1,4,3,1,1,2,1,23,3,4
50581,220,1,4,3,2,1,2,1,18,4,4
50582,30,1,4,6,1,2,1,2,74,1,4
50582,30,1,4,6,2,2,4,1,67,2,4
50582,30,1,4,4,1,1,2,1,39,3,4
50582,30,1,4,4,2,1,2,1,26,4,4
50583,30,1,3,6,2,2,4,1,85,1,3
50583,30,1,3,6,1,2,1,2,84,2,3
50583,30,1,3,4,1,2,1,1,24,3,3
50584,220,3,3,6,1,2,1,2,87,1,3
50584,220,3,3,6,2,2,4,1,76,2,3
50584,220,3,3,4,2,1,1,1,26,3,3
50585,220,3,4,6,2,2,4,1,80,1,4
50585,220,3,4,6,1,2,1,2,66,2,4
50585,220,3,4,5,2,1,1,1,57,3,4
50585,220,3,4,4,2,1,1,1,39,4,4
50586,220,2,3,6,2,2,4,1,76,1,3
50586,220,2,3,6,1,2,1,2,71,2,3
50586,220,2,3,4,1,1,1,1,37,3,3
50587,220,1,3,6,2,2,4,1,91,1,3
50587,220,1,3,6,1,2,1,2,82,2,3
