Year,Age,Sex,Ratio
2016,0,Female,
2016,0,Male,
2016,1,Female,0.0003398800708892719
2016,1,Male,0.00027451787797680324
2016,2,Female,7.196660749412272e-05
2016,2,Male,6.824541049614414e-05
2016,3,Female,0.00014653446002051482
2016,3,Male,9.237235295476064e-05
2016,4,Female,7.326544069162575e-05
2016,4,Male,6.872379905161158e-05
2016,5,Female,4.925623091321052e-05
2016,5,Male,6.972042111134351e-05
2016,6,Female,4.811277634775915e-05
2016,6,Male,2.303775888681549e-05
2016,7,Female,7.406127336015997e-05
2016,7,Male,9.313805388036417e-05
2016,8,Female,0.0
2016,8,Male,4.678581454103116e-05
2016,9,Female,0.00010086746015735324
2016,9,Male,2.39721922569819e-05
2016,10,Female,7.657554177195804e-05
2016,10,Male,9.661369015989566e-05
2016,11,Female,7.68088483793333e-05
2016,11,Male,2.4187891541494327e-05
2016,12,Female,5.082721288978119e-05
2016,12,Male,7.31653781430627e-05
2016,13,Female,5.1779935275080907e-05
2016,13,Male,0.00012363078901169548
2016,14,Female,0.00017954702849667839
2016,14,Male,9.715576498020451e-05
2016,15,Female,0.00015340168230511595
2016,15,Male,0.0001448855404230658
2016,16,Female,2.4147590070510965e-05
2016,16,Male,0.0001817644786767546
2016,17,Female,0.00014499758337361044
2016,17,Male,9.156670634557275e-05
2016,18,Female,0.00019001021304895137
2016,18,Male,0.00022459796963435452
2016,19,Female,0.0002077946065755449
2016,19,Male,0.00039460703715882934
2016,20,Female,4.439708755105665e-05
2016,20,Male,0.000251994960100798
2016,21,Female,0.00015342802034017184
2016,21,Male,0.00031510619078629497
2016,22,Female,0.00021522038567493114
2016,22,Male,0.0004109223151363235
2016,23,Female,0.00012484654279115254
2016,23,Male,0.0005010923813914334
2016,24,Female,0.0002159657596104763
2016,24,Male,0.0004961548002976929
2016,25,Female,0.0002487086282762579
2016,25,Male,0.0005357571726800791
2016,26,Female,0.00013039509714434736
2016,26,Male,0.0005976420305340746
2016,27,Female,0.00011029006286533584
2016,27,Male,0.0005039143345631242
2016,28,Female,0.00028454055592111113
2016,28,Male,0.00046998207105432646
2016,29,Female,0.0002868463041646498
2016,29,Male,0.0004557645450242782
2016,30,Female,0.0001574031970338242
2016,30,Male,0.0003273830036529051
2016,31,Female,0.00038109095948310207
2016,31,Male,0.00046254261387970464
2016,32,Female,0.00022386003581760573
2016,32,Male,0.0005030349776987827
2016,33,Female,0.00032951786333680193
2016,33,Male,0.00042175585397125314
2016,34,Female,0.0003543466522678186
2016,34,Male,0.00043104877482675154
2016,35,Female,0.000407152308892885
2016,35,Male,0.0004999333422210372
2016,36,Female,0.00035663943752865855
2016,36,Male,0.0006270523588719658
2016,37,Female,0.00039949281781390583
2016,37,Male,0.0005810773858353842
2016,38,Female,0.0005095407105457357
2016,38,Male,0.000552591134365988
2016,39,Female,0.00036951663704668224
2016,39,Male,0.0007420958166505592
2016,40,Female,0.00047502595049173985
2016,40,Male,0.0008041395706593945
2016,41,Female,0.0005493629162310159
2016,41,Male,0.0007539626876139711
2016,42,Female,0.0006086427267194157
2016,42,Male,0.0010929894970540517
2016,43,Female,0.0006387129071794783
2016,43,Male,0.0009204493156288884
2016,44,Female,0.0005564924114671164
2016,44,Male,0.0011508993456315149
2016,45,Female,0.0010712025059646502
2016,45,Male,0.0013319425499478455
2016,46,Female,0.0008023879064094746
2016,46,Male,0.0011536212645585422
2016,47,Female,0.000920321956698072
2016,47,Male,0.0017622507342711393
2016,48,Female,0.0010853447880520353
2016,48,Male,0.001570143124584818
2016,49,Female,0.0011996234093600996
2016,49,Male,0.0014940313447776134
2016,50,Female,0.0015108225755785254
2016,50,Male,0.002100258156731765
2016,51,Female,0.001231860108764234
2016,51,Male,0.0024062504529838956
2016,52,Female,0.0012256530663477016
2016,52,Male,0.0025630745439445576
2016,53,Female,0.001932234850213763
2016,53,Male,0.0030084770881498605
2016,54,Female,0.0021068639409444452
2016,54,Male,0.003343657067135087
2016,55,Female,0.0020760793160381212
2016,55,Male,0.0034370884327519194
2016,56,Female,0.0025929418103448278
2016,56,Male,0.0038678325261574573
2016,57,Female,0.002795769878618438
2016,57,Male,0.004794684749477722
2016,58,Female,0.002816082556639596
2016,58,Male,0.004206826774588637
2016,59,Female,0.0029804593632993684
2016,59,Male,0.004940982706560527
2016,60,Female,0.003445539188169025
2016,60,Male,0.005732171814307803
2016,61,Female,0.0038909725425700474
2016,61,Male,0.006210683974038941
2016,62,Female,0.004086074493860622
2016,62,Male,0.007513148009015778
2016,63,Female,0.00474405404833005
2016,63,Male,0.007988824376828043
2016,64,Female,0.004601785064532009
2016,64,Male,0.00865935432301612
2016,65,Female,0.005470852017937219
2016,65,Male,0.010246996770220973
2016,66,Female,0.006195351289599719
2016,66,Male,0.011087390675573308
2016,67,Female,0.007238767622154203
2016,67,Male,0.01174655908875178
2016,68,Female,0.006985432278886752
2016,68,Male,0.01238029608155312
2016,69,Female,0.007921104892579888
2016,69,Male,0.012954247731793702
2016,70,Female,0.008822061958543112
2016,70,Male,0.013820238534366163
2016,71,Female,0.00983166274998801
2016,71,Male,0.01644660643965717
2016,72,Female,0.011401125557927421
2016,72,Male,0.019185549380076956
2016,73,Female,0.011562727798305809
2016,73,Male,0.01892494986300596
2016,74,Female,0.013094289508632138
2016,74,Male,0.02208691499522445
2016,75,Female,0.01442850688954145
2016,75,Male,0.02344007923407065
2016,76,Female,0.01672556665854253
2016,76,Male,0.02861267397098016
2016,77,Female,0.018707859833496883
2016,77,Male,0.02914841660529478
2016,78,Female,0.020636228778638535
2016,78,Male,0.03115727002967359
2016,79,Female,0.023223522060610267
2016,79,Male,0.03469766619519095
2016,80,Female,0.02791040584187614
2016,80,Male,0.04305754896060003
2016,81,Female,0.03336948662328272
2016,81,Male,0.04904341070214625
2016,82,Female,0.036443535250217825
2016,82,Male,0.056817582880936066
2016,83,Female,0.04337589784517159
2016,83,Male,0.06210849781349722
2016,84,Female,0.04890047512929403
2016,84,Male,0.07294236730562409
2016,85,Female,0.05837837837837838
2016,85,Male,0.0807400581271709
2016,86,Female,0.06344226987545651
2016,86,Male,0.09874682741116751
2016,87,Female,0.08010862186014936
2016,87,Male,0.10742730135210224
2016,88,Female,0.08955050973123262
2016,88,Male,0.11886833046471601
2016,89,Female,0.10152485312561885
2016,89,Male,0.13507482278813338
2016,90,Female,0.12271827578623268
2016,90,Male,0.1607800982800983
2016,91,Female,0.1309666381522669
2016,91,Male,0.1653394008342814
2016,92,Female,0.15367639683017353
2016,92,Male,0.1961780358006773
2016,93,Female,0.16783994071878475
2016,93,Male,0.21494464944649447
2016,94,Female,0.19556324732536187
2016,94,Male,0.23126064735945487
2016,95,Female,0.22580026835345984
2016,95,Male,0.2610619469026549
2016,96,Female,0.23797814207650272
2016,96,Male,0.26090468497576735
2016,97,Female,0.2560344827586207
2016,97,Male,0.28973277074542897
2016,98,Female,0.2595134123518403
2016,98,Male,0.3127853881278539
2016,99,Female,0.34873275585498875
2016,99,Male,0.38294993234100133
2017,0,Female,
2017,0,Male,
2017,1,Female,0.0004984453252949134
2017,1,Male,0.00031699309407902187
2017,2,Female,9.496901635841307e-05
2017,2,Male,0.00022297538351765965
2017,3,Female,2.3752404930999263e-05
2017,3,Male,0.00015726449641661612
2017,4,Female,9.700261907071492e-05
2017,4,Male,0.00018306636155606407
2017,5,Female,7.27731418591112e-05
2017,5,Male,2.2686025408348456e-05
2017,6,Female,4.876502572355107e-05
2017,6,Male,6.909099283756707e-05
2017,7,Female,0.00011913555243155663
2017,7,Male,4.573205588457229e-05
2017,8,Female,4.880905896134323e-05
2017,8,Male,0.00011518614080353852
2017,9,Female,2.466091245376079e-05
2017,9,Male,6.94589150517469e-05
2017,10,Female,7.49063670411985e-05
2017,10,Male,4.745521414165382e-05
2017,11,Female,7.589172780166962e-05
2017,11,Male,7.169315330385948e-05
2017,12,Female,2.5368477130317865e-05
2017,12,Male,4.792715073088905e-05
2017,13,Female,7.550588945937783e-05
2017,13,Male,2.418321201421973e-05
2017,14,Female,0.00017960691743213424
2017,14,Male,9.802239811796995e-05
2017,15,Female,0.0
2017,15,Male,0.00011988682683546732
2017,16,Female,0.0001012786428661856
2017,16,Male,7.140816909454442e-05
2017,17,Female,4.7843456211276705e-05
2017,17,Male,0.00031192905841985653
2017,18,Female,0.00014343086632243257
2017,18,Male,0.0003342916360232667
2017,19,Female,0.00025548716757635583
2017,19,Male,0.0004984288655325604
2017,20,Female,0.00015797075284347355
2017,20,Male,0.0004368810851294
2017,21,Female,0.0
2017,21,Male,0.00040898122776164575
2017,22,Female,8.614191881124151e-05
2017,22,Male,0.0004897159647404506
2017,23,Female,0.00018979333614508646
2017,23,Male,0.0005176807900605288
2017,24,Female,0.00018280792980175496
2017,24,Male,0.00030932817786370227
2017,25,Female,0.00022905571780335566
2017,25,Male,0.0005901119368580227
2017,26,Female,0.00016758840288252054
2017,26,Male,0.00035785217126804914
2017,27,Female,0.00010818608005769924
2017,27,Male,0.00033202271734381826
2017,28,Female,0.00028495102404274265
2017,28,Male,0.0003832819387097336
2017,29,Female,0.0002940260818430247
2017,29,Male,0.0005408420234252201
2017,30,Female,0.00017510988145061026
2017,30,Male,0.00047730255868264494
2017,31,Female,0.00032508640454436576
2017,31,Male,0.0003532677264698461
2017,32,Female,0.00020424488962265757
2017,32,Male,0.0005528749497386409
2017,33,Female,0.00020290835306053433
2017,33,Male,0.0005112896043278191
2017,34,Female,0.00029037492527115894
2017,34,Male,0.0006797758397718606
2017,35,Female,0.0003003704568968394
2017,35,Male,0.0006534666405280011
2017,36,Female,0.0004030768197238924
2017,36,Male,0.0005581364807853309
2017,37,Female,0.00036926382221625433
2017,37,Male,0.0005878030859662013
2017,38,Female,0.0004291771815076136
2017,38,Male,0.0006934578174683716
2017,39,Female,0.0004874482086278333
2017,39,Male,0.000769875622316128
2017,40,Female,0.0004879408894465356
2017,40,Male,0.0006848728704734184
2017,41,Female,0.00034910715844228385
2017,41,Male,0.0007109045827336882
2017,42,Female,0.0004749173292056568
2017,42,Male,0.0009569211496972649
2017,43,Female,0.0007432245575221239
2017,43,Male,0.0008656245226335354
2017,44,Female,0.0006337678354259091
2017,44,Male,0.0013717421124828531
2017,45,Female,0.0005703166935050993
2017,45,Male,0.0014724889972349928
2017,46,Female,0.0008239228420491445
2017,46,Male,0.0015186392991879277
2017,47,Female,0.0007350943637438675
2017,47,Male,0.0013232722632681674
2017,48,Female,0.0010258004351880634
2017,48,Male,0.0016651248843663274
2017,49,Female,0.0013114754098360656
2017,49,Male,0.00209501416772171
2017,50,Female,0.0014390886781591784
2017,50,Male,0.0020885858781757695
2017,51,Female,0.0012710090316406485
2017,51,Male,0.002144044806160847
2017,52,Female,0.0016213051506462702
2017,52,Male,0.0029305517271395205
2017,53,Female,0.0016094737463823755
2017,53,Male,0.0028958082458856588
2017,54,Female,0.001584423894331114
2017,54,Male,0.0032232669370051838
2017,55,Female,0.0026191723415400735
2017,55,Male,0.003698430874934233
2017,56,Female,0.0022927516294913367
2017,56,Male,0.004004650561942901
2017,57,Female,0.002297646601679309
2017,57,Male,0.004274641562156948
2017,58,Female,0.0027372421849120422
2017,58,Male,0.004226469776428374
2017,59,Female,0.003216668189710317
2017,59,Male,0.0058702460850111856
2017,60,Female,0.0031101867985685646
2017,60,Male,0.00544069640914037
2017,61,Female,0.0034463958876903306
2017,61,Male,0.006840285075567954
2017,62,Female,0.003631668146235171
2017,62,Male,0.006852915015767769
2017,63,Female,0.0037071554312933623
2017,63,Male,0.007463948915295809
2017,64,Female,0.00476607749684755
2017,64,Male,0.0089396628216504
2017,65,Female,0.0057166367120677335
2017,65,Male,0.008793290043290044
2017,66,Female,0.005913138041188065
2017,66,Male,0.010308051230776556
2017,67,Female,0.006431010777487027
2017,67,Male,0.011535485686150383
2017,68,Female,0.0071729862630546095
2017,68,Male,0.012736087994789782
2017,69,Female,0.008235687981252092
2017,69,Male,0.013284703268037004
2017,70,Female,0.008017310101355198
2017,70,Male,0.015427458905291175
2017,71,Female,0.009461843341199112
2017,71,Male,0.01584564244832671
2017,72,Female,0.010836100943007443
2017,72,Male,0.018620997141283537
2017,73,Female,0.011468284177697012
2017,73,Male,0.018941564999044733
2017,74,Female,0.013180661577608142
2017,74,Male,0.02192641253925721
2017,75,Female,0.01486828637612455
2017,75,Male,0.02491821322652643
2017,76,Female,0.015552367288378766
2017,76,Male,0.0273114931636659
2017,77,Female,0.018884306490123726
2017,77,Male,0.029547623592288606
2017,78,Female,0.020569620253164556
2017,78,Male,0.0334026722137771
2017,79,Female,0.02437956695962555
2017,79,Male,0.03767634147380983
2017,80,Female,0.02824617573817147
2017,80,Male,0.04106136290729114
2017,81,Female,0.0317098745344759
2017,81,Male,0.04709758697548212
2017,82,Female,0.03555788449301943
2017,82,Male,0.05702023298589822
2017,83,Female,0.04359458608750393
2017,83,Male,0.06101107258695895
2017,84,Female,0.05158895654349821
2017,84,Male,0.06960307944721399
2017,85,Female,0.059190168862169566
2017,85,Male,0.07901925966398034
2017,86,Female,0.06525590079954038
2017,86,Male,0.09227086711450853
2017,87,Female,0.08126783836563016
2017,87,Male,0.10724663203310733
2017,88,Female,0.08893056029094215
2017,88,Male,0.11892901618929017
2017,89,Female,0.10619469026548672
2017,89,Male,0.14290953545232274
2017,90,Female,0.12036764705882352
2017,90,Male,0.15084308066231203
2017,91,Female,0.13849627833068495
2017,91,Male,0.17295712715280323
2017,92,Female,0.14758620689655172
2017,92,Male,0.20368684569868
2017,93,Female,0.17141162514827996
2017,93,Male,0.2226233453670277
2017,94,Female,0.20410592085688783
2017,94,Male,0.23246650906225375
2017,95,Female,0.22148177185417484
2017,95,Male,0.26566833056017747
2017,96,Female,0.24826732673267327
2017,96,Male,0.27852852852852855
2017,97,Female,0.27057132590729427
2017,97,Male,0.3362637362637363
2017,98,Female,0.2980209545983702
2017,98,Male,0.3147410358565737
2017,99,Female,0.36221457616515484
2017,99,Male,0.4007989347536618
2018,0,Female,
2018,0,Male,
2018,1,Female,0.00036023054755043225
2018,1,Male,0.00038661845307134246
2018,2,Female,0.00025531519821743573
2018,2,Male,0.00022162138203093835
2018,3,Female,0.0001179412180969005
2018,3,Male,6.644959797993223e-05
2018,4,Female,0.00011814744801512288
2018,4,Male,8.93854748603352e-05
2018,5,Female,7.24427702115329e-05
2018,5,Male,0.00015944240712479786
2018,6,Female,4.815332017142582e-05
2018,6,Male,0.00011270399422955549
2018,7,Female,7.261109497531223e-05
2018,7,Male,4.569339730408956e-05
2018,8,Female,2.3683774246263883e-05
2018,8,Male,4.5442152140325365e-05
2018,9,Female,9.69015722280094e-05
2018,9,Male,4.582006460629109e-05
2018,10,Female,7.342862737419229e-05
2018,10,Male,0.00018398840873025
2018,11,Female,0.0001734820322180917
2018,11,Male,2.3575453238088503e-05
2018,12,Female,0.0
2018,12,Male,7.110352673492605e-05
2018,13,Female,0.00010077343612223818
2018,13,Male,0.0001189456656199448
2018,14,Female,0.00012494065318973486
2018,14,Male,9.586349038968509e-05
2018,15,Female,0.00010167768174885612
2018,15,Male,0.0001698163557410058
2018,16,Female,7.563152321887763e-05
2018,16,Male,0.000118654927739149
2018,17,Female,0.0002262898521572966
2018,17,Male,0.0003764263027879073
2018,18,Female,0.00016561383585302956
2018,18,Male,0.000504640498497049
2018,19,Female,0.000187656869414276
2018,19,Male,0.0003710899129030146
2018,20,Female,0.000251181695704793
2018,20,Male,0.0005499386606878464
2018,21,Female,6.67631022588183e-05
2018,21,Male,0.0005153364116094987
2018,22,Female,0.00017175490574949546
2018,22,Male,0.0004454884173011502
2018,23,Female,0.0001486420487121228
2018,23,Male,0.00042297776345472126
2018,24,Female,0.00018617351371478217
2018,24,Male,0.00035231254036914523
2018,25,Female,0.00021859226580819523
2018,25,Male,0.00020831755170062875
2018,26,Female,0.00020476545048399107
2018,26,Male,0.0004512635379061372
2018,27,Female,0.00019950305602408545
2018,27,Male,0.0004020487003338752
2018,28,Female,0.00012274241627213746
2018,28,Male,0.00044342872735955247
2018,29,Female,0.0002958888850210603
2018,29,Male,0.0004765876325509353
2018,30,Female,0.0002030113347995263
2018,30,Male,0.00034783184814655315
2018,31,Female,0.00036062645967852724
2018,31,Male,0.00045275425505156367
2018,32,Female,0.0002019691996970462
2018,32,Male,0.00038087037159700605
2018,33,Female,0.00021808421405804395
2018,33,Male,0.0005452832994596738
2018,34,Female,0.00028409565667875466
2018,34,Male,0.0003428627406161733
2018,35,Female,0.0002871912693854107
2018,35,Male,0.0005097510441674615
2018,36,Female,0.0002968386681838421
2018,36,Male,0.0005660865627223912
2018,37,Female,0.00041609799940081887
2018,37,Male,0.0005533133706548626
2018,38,Female,0.00026614325160517646
2018,38,Male,0.0006970900543081786
2018,39,Female,0.00034079678287836964
2018,39,Male,0.0010425424583823777
2018,40,Female,0.00043186843559977887
2018,40,Male,0.000866124348283885
2018,41,Female,0.0005019385211852672
2018,41,Male,0.0008673321882280914
2018,42,Female,0.0004513262046937925
2018,42,Male,0.0010362336361438291
2018,43,Female,0.0005596460238898896
2018,43,Male,0.0010219281532545814
2018,44,Female,0.0007742601514108741
2018,44,Male,0.0011323497101522757
2018,45,Female,0.0008009270304352271
2018,45,Male,0.0013344594594594595
2018,46,Female,0.0009181969949916528
2018,46,Male,0.0015021634419136256
2018,47,Female,0.0008369547722517302
2018,47,Male,0.001564570461548286
2018,48,Female,0.0011157867890844173
2018,48,Male,0.0017774002768340255
2018,49,Female,0.0011938169584024558
2018,49,Male,0.0017848625194257666
2018,50,Female,0.0011729937237218938
2018,50,Male,0.0018116489024427066
2018,51,Female,0.0015448927662668121
2018,51,Male,0.0020160989232538345
2018,52,Female,0.0015246636771300448
2018,52,Male,0.002704994736226459
2018,53,Female,0.0017884785908592212
2018,53,Male,0.002665617898968712
2018,54,Female,0.0019223659889094269
2018,54,Male,0.0032218626393383677
2018,55,Female,0.0023049212358041277
2018,55,Male,0.0036136662286465177
2018,56,Female,0.002263092468045772
2018,56,Male,0.003704164850899583
2018,57,Female,0.0022220027651589968
2018,57,Male,0.003773032574932102
2018,58,Female,0.0029385286973655157
2018,58,Male,0.004555122000234455
2018,59,Female,0.0034230944774075764
2018,59,Male,0.004490080055690915
2018,60,Female,0.003387708509776485
2018,60,Male,0.0053870349614953544
2018,61,Female,0.0038700420985067303
2018,61,Male,0.0063893573168446694
2018,62,Female,0.004082273512325325
2018,62,Male,0.006511501715083041
2018,63,Female,0.004668134377038486
2018,63,Male,0.007160590081864626
2018,64,Female,0.005205067101467452
2018,64,Male,0.008956059333893087
2018,65,Female,0.00515977973377271
2018,65,Male,0.009645140159472342
2018,66,Female,0.006121642969984202
2018,66,Male,0.01025391755202185
2018,67,Female,0.006684369563226811
2018,67,Male,0.011503497355657918
2018,68,Female,0.007169101173940318
2018,68,Male,0.012163938343888158
2018,69,Female,0.007362158958812938
2018,69,Male,0.01331989874910914
2018,70,Female,0.008415685212761157
2018,70,Male,0.01466860279097241
2018,71,Female,0.009392913875267628
2018,71,Male,0.01578167014298997
2018,72,Female,0.010753435769079236
2018,72,Male,0.017767920872845927
2018,73,Female,0.0111855176981382
2018,73,Male,0.01968978542152214
2018,74,Female,0.012514305617753893
2018,74,Male,0.02069504099960953
2018,75,Female,0.01509950184549467
2018,75,Male,0.024832432751646146
2018,76,Female,0.016095037363479593
2018,76,Male,0.023475063637220704
2018,77,Female,0.018320254383150034
2018,77,Male,0.027344703707579087
2018,78,Female,0.020883432476901657
2018,78,Male,0.03417556860735543
2018,79,Female,0.023597359735973596
2018,79,Male,0.037480824246444715
2018,80,Female,0.025237683664649957
2018,80,Male,0.04238528042562625
2018,81,Female,0.03009089576308459
2018,81,Male,0.047974719908072394
2018,82,Female,0.03625761596830262
2018,82,Male,0.05413250496511687
2018,83,Female,0.043309380462225676
2018,83,Male,0.059088687340465976
2018,84,Female,0.049036561264822136
2018,84,Male,0.06992422886462621
2018,85,Female,0.056585494737769165
2018,85,Male,0.07866313429794172
2018,86,Female,0.06482265500047041
2018,86,Male,0.08918758354373979
2018,87,Female,0.07917948717948718
2018,87,Male,0.10086897256772874
2018,88,Female,0.08870087336244542
2018,88,Male,0.10967295721766623
2018,89,Female,0.10275470048097946
2018,89,Male,0.1351127908350065
2018,90,Female,0.117693241024909
2018,90,Male,0.15484515484515485
2018,91,Female,0.13157013726146635
2018,91,Male,0.1765865901756902
2018,92,Female,0.1546011077640657
2018,92,Male,0.19698314108251996
2018,93,Female,0.176947112602708
2018,93,Male,0.2076283338112991
2018,94,Female,0.19272102020346754
2018,94,Male,0.2371495327102804
2018,95,Female,0.21314852968720735
2018,95,Male,0.2433264887063655
2018,96,Female,0.23299748110831234
2018,96,Male,0.2892749244712991
2018,97,Female,0.2567478604344964
2018,97,Male,0.30520833333333336
2018,98,Female,0.2966978807294234
2018,98,Male,0.32053422370617696
2018,99,Female,0.33158705701078584
2018,99,Male,0.37721518987341773
2019,0,Female,
2019,0,Male,
2019,1,Female,0.00033295281582952814
2019,1,Male,0.00036264732547597464
2019,2,Female,4.7038901171268636e-05
2019,2,Male,0.0001341291663872309
2019,3,Female,0.00011532429190884768
2019,3,Male,6.60095053687731e-05
2019,4,Female,4.694505081801751e-05
2019,4,Male,0.00015420540159492445
2019,5,Female,9.389010163603502e-05
2019,5,Male,0.00015535876778303038
2019,6,Female,7.192692224699705e-05
2019,6,Male,0.00011339668428095163
2019,7,Female,7.159562789365663e-05
2019,7,Male,6.724195898240502e-05
2019,8,Female,0.00014417878168929472
2019,8,Male,9.081827263645445e-05
2019,9,Female,2.3492928628482827e-05
2019,9,Male,4.515997922640955e-05
2019,10,Female,2.4093482712926154e-05
2019,10,Male,6.823144104803493e-05
2019,11,Female,2.4281863875871113e-05
2019,11,Male,4.562564161058515e-05
2019,12,Female,0.00012308298254683306
2019,12,Male,4.6758469127720756e-05
2019,13,Female,9.982281450425494e-05
2019,13,Male,7.063976076667687e-05
2019,14,Female,5.0068844661409435e-05
2019,14,Male,9.435074890906946e-05
2019,15,Female,0.0
2019,15,Male,0.00028555790876424813
2019,16,Female,0.00015157256536566882
2019,16,Male,0.0002164189871591401
2019,17,Female,5.0053807843431686e-05
2019,17,Male,0.0001412662161843995
2019,18,Female,0.00012478163214374845
2019,18,Male,0.00025692530480683886
2019,19,Female,0.00018605949252273413
2019,19,Male,0.0003671151229835662
2019,20,Female,6.924088905301545e-05
2019,20,Male,0.00038629925315477725
2019,21,Female,4.5155900747330155e-05
2019,21,Male,0.0003995457795348446
2019,22,Female,0.0002641833432402087
2019,22,Male,0.00046980002859652346
2019,23,Female,0.0002541026998411858
2019,23,Male,0.0004792236576745672
2019,24,Female,0.0002293386706696689
2019,24,Male,0.0004949416958682267
2019,25,Female,0.00034383722341329236
2019,25,Male,0.00038463757524472567
2019,26,Female,1.9380596147137485e-05
2019,26,Male,0.00046365845063892135
2019,27,Female,0.0001812645011600928
2019,27,Male,0.0004407460949895984
2019,28,Female,0.00014149024601616526
2019,28,Male,0.00044456603515491416
2019,29,Female,0.0002056484782012613
2019,29,Male,0.0003173012692050768
2019,30,Female,0.00017043033659991478
2019,30,Male,0.0004170211346311031
2019,31,Female,0.00019945813872313548
2019,31,Male,0.00037466605851306446
2019,32,Female,0.0002535625538820427
2019,32,Male,0.0004628558204119417
2019,33,Female,0.00024929781116521794
2019,33,Male,0.0005233375854512151
2019,34,Female,0.00024846778201093256
2019,34,Male,0.0004076840285704967
2019,35,Female,0.00033069329850030587
2019,35,Male,0.0005663247144105369
2019,36,Female,0.00035090064498880457
2019,36,Male,0.0005052151238591916
2019,37,Female,0.0001634761570025012
2019,37,Male,0.0006098441687663494
2019,38,Female,0.00033035463570142546
2019,38,Male,0.00045202118042102544
2019,39,Female,0.00037948159514263557
2019,39,Male,0.0007420192602390593
2019,40,Female,0.00035510162670364235
2019,40,Male,0.0006856989948656197
2019,41,Female,0.000549724278916356
2019,41,Male,0.0010477043445933387
2019,42,Female,0.0005858937464458652
2019,42,Male,0.0008299598570436491
2019,43,Female,0.0005522097016341956
2019,43,Male,0.0009631425967012367
2019,44,Female,0.0007477480610718881
2019,44,Male,0.0010177326985441248
2019,45,Female,0.0006510305127721907
2019,45,Male,0.0010271781227898832
2019,46,Female,0.0008997385665297253
2019,46,Male,0.001113416670884154
2019,47,Female,0.0007984563177856145
2019,47,Male,0.0011571433227940938
2019,48,Female,0.0010444115945754868
2019,48,Male,0.0014506846912911095
2019,49,Female,0.0010184271665446675
2019,49,Male,0.0019664600572633167
2019,50,Female,0.0012848297213622292
2019,50,Male,0.0019994155554530213
2019,51,Female,0.001263471960056019
2019,51,Male,0.0022352106081887243
2019,52,Female,0.001365001365001365
2019,52,Male,0.002018601034719938
2019,53,Female,0.0016320541422731969
2019,53,Male,0.002626135179941609
2019,54,Female,0.0019425662957218365
2019,54,Male,0.0026886434040563445
2019,55,Female,0.0017499110214734845
2019,55,Male,0.0035112562494581394
2019,56,Female,0.002161383285302594
2019,56,Male,0.0037538664824769514
2019,57,Female,0.0021120675861627572
2019,57,Male,0.0036810776942355888
2019,58,Female,0.0027489360292778245
2019,58,Male,0.004089377433179573
2019,59,Female,0.0029440964020403275
2019,59,Male,0.004898234946372772
2019,60,Female,0.0030802457115544617
2019,60,Male,0.005604061627110307
2019,61,Female,0.003401423765357521
2019,61,Male,0.0061429806330580644
2019,62,Female,0.004193831255480575
2019,62,Male,0.00702482485531526
2019,63,Female,0.0043425670718407324
2019,63,Male,0.007120517712779559
2019,64,Female,0.004760040388221476
2019,64,Male,0.007460191415555649
2019,65,Female,0.005770413899908776
2019,65,Male,0.009609267019152717
2019,66,Female,0.006191814509046197
2019,66,Male,0.010093023255813953
2019,67,Female,0.00614654062929925
2019,67,Male,0.011328087970423737
2019,68,Female,0.006384012212892929
2019,68,Male,0.012136404248982428
2019,69,Female,0.007833548416310081
2019,69,Male,0.012180889861415025
2019,70,Female,0.00891232756833936
2019,70,Male,0.014495656310242095
2019,71,Female,0.009598504366065526
2019,71,Male,0.01601687043406221
2019,72,Female,0.011689370124577948
2019,72,Male,0.017545207725014087
2019,73,Female,0.013142763265976671
2019,73,Male,0.021596586178184846
2019,74,Female,0.012349053322069274
2019,74,Male,0.02126202153601666
2019,75,Female,0.014340899335975963
2019,75,Male,0.023770117566487843
2019,76,Female,0.01707899362489178
2019,76,Male,0.025276125743415465
2019,77,Female,0.017706506305854842
2019,77,Male,0.028765842174852462
2019,78,Female,0.020201719675106363
2019,78,Male,0.031878953421506616
2019,79,Female,0.023561395559583146
2019,79,Male,0.035594468537762866
2019,80,Female,0.024453764459176082
2019,80,Male,0.040525975425738305
2019,81,Female,0.03216872603323392
2019,81,Male,0.044018739273621224
2019,82,Female,0.03479215567502082
2019,82,Male,0.053530923937698476
2019,83,Female,0.043010752688172046
2019,83,Male,0.06207863653524621
2019,84,Female,0.047961630695443645
2019,84,Male,0.06819626654337398
2019,85,Female,0.05398613518197574
2019,85,Male,0.07836587872559096
2019,86,Female,0.06471357817026446
2019,86,Male,0.08559190606306773
2019,87,Female,0.07519403285959077
2019,87,Male,0.10411899313501144
2019,88,Female,0.08636540926060066
2019,88,Male,0.11555977229601518
2019,89,Female,0.1002100210021002
2019,89,Male,0.1274041133963313
2019,90,Female,0.11790545251708269
2019,90,Male,0.15097180399671503
2019,91,Female,0.12775259067357514
2019,91,Male,0.16364867151802334
2019,92,Female,0.15245727527276237
2019,92,Male,0.1906318082788671
2019,93,Female,0.1728025770823746
2019,93,Male,0.19739756367663344
2019,94,Female,0.19895803998873557
2019,94,Male,0.22906850308082638
2019,95,Female,0.20628439552636252
2019,95,Male,0.24679979518689196
2019,96,Female,0.2386282448201953
2019,96,Male,0.28435374149659864
2019,97,Female,0.26976284584980237
2019,97,Male,0.3090909090909091
