Year,Sex,Age,Ratio
2019,Female,88,-0.0013
2019,Female,89,-0.0007
2019,Female,90,-0.0006
2019,Female,91,-0.0006
2019,Female,92,-0.0012
2019,Female,93,-0.0015
2019,Female,94,-0.0014
2019,Female,95,0.0002
2019,Female,96,-0.0002
2019,Female,97,-0.0013
2019,Female,98,0.0004
2019,Female,99,-0.0017
2020,Male,1,0.011
2020,Male,2,0.0073
2020,Male,3,0.0052
2020,Male,4,0.0052
2020,Male,5,0.0068
2020,Male,6,0.0073
2020,Male,7,0.0071
2020,Male,8,0.0094
2020,Male,9,0.006
2020,Male,10,0.0076
2020,Male,11,0.0074
2020,Male,12,0.0054
2020,Male,13,0.006
2020,Male,14,0.0078
2020,Male,15,0.0077
2020,Male,16,0.0075
2020,Male,17,0.0087
2020,Male,18,0.0239
2020,Male,19,0.0192
2020,Male,20,0.0132
2020,Male,21,0.0125
2020,Male,22,0.0197
2020,Male,23,0.0164
2020,Male,24,0.0205
2020,Male,25,0.0218
2020,Male,26,0.0265
2020,Male,27,0.0245
2020,Male,28,0.0252
2020,Male,29,0.0219
2020,Male,30,0.021
2020,Male,31,0.0208
2020,Male,32,0.0183
2020,Male,33,0.0167
2020,Male,34,0.0143
2020,Male,35,0.0134
2020,Male,36,0.0117
2020,Male,37,0.0115
2020,Male,38,0.0098
2020,Male,39,0.0092
2020,Male,40,0.0082
2020,Male,41,0.0086
2020,Male,42,0.0073
2020,Male,43,0.0077
2020,Male,44,0.0072
2020,Male,45,0.0066
2020,Male,46,0.0067
2020,Male,47,0.0045
2020,Male,48,0.0047
2020,Male,49,0.0038
2020,Male,50,0.0033
2020,Male,51,0.0032
2020,Male,52,0.0024
2020,Male,53,0.0014
2020,Male,54,0.0009
2020,Male,55,0.001
2020,Male,56,-0.0008
2020,Male,57,-0.0007
2020,Male,58,-0.0027
2020,Male,59,-0.0027
2020,Male,60,-0.0104
2020,Male,61,-0.0066
2020,Male,62,-0.0063
2020,Male,63,-0.0087
2020,Male,64,-0.0077
2020,Male,65,-0.0178
2020,Male,66,-0.0112
2020,Male,67,-0.0047
2020,Male,68,-0.0039
2020,Male,69,-0.0019
2020,Male,70,-0.0024
2020,Male,71,-0.0019
2020,Male,72,-0.0015
2020,Male,73,-0.0017
2020,Male,74,-0.0009
2020,Male,75,-0.0012
2020,Male,76,-0.0006
2020,Male,77,-0.0009
2020,Male,78,-0.001
2020,Male,79,0.0
2020,Male,80,-0.0017
2020,Male,81,-0.0005
2020,Male,82,0.0003
2020,Male,83,-0.0011
2020,Male,84,-0.0007
2020,Male,85,-0.0006
2020,Male,86,-0.0011
2020,Male,87,-0.0006
2020,Male,88,-0.0005
2020,Male,89,-0.0003
2020,Male,90,-0.0001
2020,Male,91,-0.0003
2020,Male,92,-0.0008
2020,Male,93,-0.0011
2020,Male,94,0.0003
2020,Male,95,-0.0009
2020,Male,96,-0.0014
2020,Male,97,0.0
2020,Male,98,0.0
2020,Male,99,-0.002
2020,Female,1,0.0114
2020,Female,2,0.005
2020,Female,3,0.0048
2020,Female,4,0.0069
2020,Female,5,0.006
2020,Female,6,0.0066
2020,Female,7,0.0075
2020,Female,8,0.0064
2020,Female,9,0.0069
2020,Female,10,0.007
2020,Female,11,0.0072
2020,Female,12,0.0068
2020,Female,13,0.0055
2020,Female,14,0.006
2020,Female,15,0.0069
2020,Female,16,0.0072
2020,Female,17,0.0059
2020,Female,18,0.0209
2020,Female,19,0.0183
2020,Female,20,0.0113
2020,Female,21,0.0091
2020,Female,22,0.0191
2020,Female,23,0.0223
2020,Female,24,0.0261
2020,Female,25,0.0287
2020,Female,26,0.0281
2020,Female,27,0.0297
2020,Female,28,0.0262
2020,Female,29,0.0225
2020,Female,30,0.0231
2020,Female,31,0.0191
2020,Female,32,0.0168
2020,Female,33,0.0158
2020,Female,34,0.0138
2020,Female,35,0.0132
2020,Female,36,0.0106
2020,Female,37,0.0092
2020,Female,38,0.0088
2020,Female,39,0.0087
2020,Female,40,0.0083
2020,Female,41,0.0079
2020,Female,42,0.0076
2020,Female,43,0.0066
2020,Female,44,0.0076
2020,Female,45,0.0056
2020,Female,46,0.0054
2020,Female,47,0.0043
2020,Female,48,0.0045
2020,Female,49,0.0037
2020,Female,50,0.0022
2020,Female,51,0.0019
2020,Female,52,0.0012
2020,Female,53,0.0007
2020,Female,54,-0.0005
2020,Female,55,-0.0005
2020,Female,56,-0.0015
2020,Female,57,-0.0025
2020,Female,58,-0.0037
2020,Female,59,-0.0034
2020,Female,60,-0.0047
2020,Female,61,-0.0043
2020,Female,62,-0.006
2020,Female,63,-0.0054
2020,Female,64,-0.0091
2020,Female,65,-0.007
2020,Female,66,-0.0041
2020,Female,67,-0.0017
2020,Female,68,-0.0021
2020,Female,69,-0.0017
2020,Female,70,-0.0007
2020,Female,71,-0.0003
2020,Female,72,-0.0004
2020,Female,73,-0.0001
2020,Female,74,-0.0001
2020,Female,75,0.0
2020,Female,76,0.0004
2020,Female,77,-0.0002
2020,Female,78,-0.0002
2020,Female,79,-0.0005
2020,Female,80,-0.0004
2020,Female,81,-0.0006
2020,Female,82,0.0
2020,Female,83,0.0001
2020,Female,84,-0.0004
2020,Female,85,0.0003
2020,Female,86,0.0002
2020,Female,87,0.0
2020,Female,88,0.0006
2020,Female,89,-0.0007
2020,Female,90,-0.0003
2020,Female,91,-0.0008
2020,Female,92,-0.0001
2020,Female,93,-0.0005
2020,Female,94,-0.0004
2020,Female,95,-0.0002
2020,Female,96,-0.0018
2020,Female,97,-0.0003
2020,Female,98,-0.0018
2020,Female,99,-0.0015
2021,Male,1,0.0073
2021,Male,2,0.0052
2021,Male,3,0.0042
2021,Male,4,0.0043
2021,Male,5,0.0051
2021,Male,6,0.0057
2021,Male,7,0.0058
2021,Male,8,0.0056
2021,Male,9,0.0054
2021,Male,10,0.0055
2021,Male,11,0.0055
2021,Male,12,0.006
2021,Male,13,0.0068
2021,Male,14,0.0075
2021,Male,15,0.0078
2021,Male,16,0.0074
2021,Male,17,0.0111
2021,Male,18,0.0218
2021,Male,19,0.0182
2021,Male,20,0.0112
2021,Male,21,0.0107
2021,Male,22,0.0237
2021,Male,23,0.024
2021,Male,24,0.0231
2021,Male,25,0.0262
2021,Male,26,0.0251
2021,Male,27,0.0264
2021,Male,28,0.0262
2021,Male,29,0.0241
2021,Male,30,0.0204
2021,Male,31,0.0203
2021,Male,32,0.0158
2021,Male,33,0.0143
2021,Male,34,0.0153
2021,Male,35,0.0122
2021,Male,36,0.01
2021,Male,37,0.0101
2021,Male,38,0.0084
2021,Male,39,0.0071
2021,Male,40,0.007
2021,Male,41,0.0068
2021,Male,42,0.0078
2021,Male,43,0.0046
2021,Male,44,0.0059
2021,Male,45,0.0038
2021,Male,46,0.0051
2021,Male,47,0.0042
2021,Male,48,0.0048
2021,Male,49,0.003
2021,Male,50,0.0009
2021,Male,51,0.0013
2021,Male,52,0.0012
2021,Male,53,0.0008
2021,Male,54,0.0002
2021,Male,55,-0.0013
2021,Male,56,-0.0003
2021,Male,57,-0.0017
2021,Male,58,-0.0032
2021,Male,59,-0.002
2021,Male,60,-0.0124
2021,Male,61,-0.0088
2021,Male,62,-0.0069
2021,Male,63,-0.0102
2021,Male,64,-0.0086
2021,Male,65,-0.0195
2021,Male,66,-0.0122
2021,Male,67,-0.0052
2021,Male,68,-0.004
2021,Male,69,-0.0038
2021,Male,70,-0.0034
2021,Male,71,-0.0025
2021,Male,72,-0.0018
2021,Male,73,-0.0018
2021,Male,74,-0.001
2021,Male,75,-0.0015
2021,Male,76,-0.0007
2021,Male,77,-0.0012
2021,Male,78,-0.0004
2021,Male,79,-0.0009
2021,Male,80,-0.0003
2021,Male,81,-0.0007
2021,Male,82,-0.0002
2021,Male,83,-0.0005
2021,Male,84,-0.0006
2021,Male,85,0.0
2021,Male,86,-0.0003
2021,Male,87,0.0
2021,Male,88,0.0007
2021,Male,89,-0.0003
2021,Male,90,0.0004
2021,Male,91,0.0006
2021,Male,92,0.0016
2021,Male,93,-0.0005
2021,Male,94,-0.0004
2021,Male,95,-0.0005
2021,Male,96,-0.004
2021,Male,97,-0.005
2021,Male,98,0.0015
2021,Male,99,-0.003
2021,Female,1,0.0075
2021,Female,2,0.0069
2021,Female,3,0.0032
2021,Female,4,0.0052
2021,Female,5,0.0062
2021,Female,6,0.0058
2021,Female,7,0.0058
2021,Female,8,0.0055
2021,Female,9,0.0066
2021,Female,10,0.0059
2021,Female,11,0.0073
2021,Female,12,0.0062
2021,Female,13,0.0066
2021,Female,14,0.0077
2021,Female,15,0.0076
2021,Female,16,0.0068
2021,Female,17,0.0071
2021,Female,18,0.0196
2021,Female,19,0.0159
2021,Female,20,0.0109
2021,Female,21,0.0125
2021,Female,22,0.0214
2021,Female,23,0.027
2021,Female,24,0.0274
2021,Female,25,0.029
2021,Female,26,0.0294
2021,Female,27,0.0325
2021,Female,28,0.0273
2021,Female,29,0.0202
2021,Female,30,0.0201
2021,Female,31,0.018
2021,Female,32,0.0177
2021,Female,33,0.0142
2021,Female,34,0.012
2021,Female,35,0.0111
2021,Female,36,0.0091
2021,Female,37,0.0085
2021,Female,38,0.0081
2021,Female,39,0.0077
2021,Female,40,0.008
2021,Female,41,0.0061
2021,Female,42,0.0065
2021,Female,43,0.0059
2021,Female,44,0.0058
2021,Female,45,0.0046
2021,Female,46,0.0049
2021,Female,47,0.0043
2021,Female,48,0.0029
2021,Female,49,0.0027
2021,Female,50,0.0017
2021,Female,51,0.0011
2021,Female,52,0.0007
2021,Female,53,0.0001
2021,Female,54,-0.0016
2021,Female,55,-0.0027
2021,Female,56,-0.0008
2021,Female,57,-0.0022
2021,Female,58,-0.0033
2021,Female,59,-0.0049
2021,Female,60,-0.0059
2021,Female,61,-0.0047
2021,Female,62,-0.0054
2021,Female,63,-0.0052
2021,Female,64,-0.0104
2021,Female,65,-0.008
2021,Female,66,-0.0037
2021,Female,67,-0.0028
2021,Female,68,-0.002
2021,Female,69,-0.0018
2021,Female,70,-0.0017
2021,Female,71,-0.0009
2021,Female,72,-0.0009
2021,Female,73,-0.0001
2021,Female,74,-0.0004
2021,Female,75,-0.0007
2021,Female,76,-0.0008
2021,Female,77,-0.0005
2021,Female,78,-0.0008
2021,Female,79,-0.0006
2021,Female,80,-0.0004
2021,Female,81,-0.0
2021,Female,82,0.0006
2021,Female,83,0.0004
2021,Female,84,-0.0005
2021,Female,85,-0.0003
2021,Female,86,-0.0004
2021,Female,87,-0.0002
2021,Female,88,-0.0008
2021,Female,89,-0.0005
2021,Female,90,-0.0002
2021,Female,91,-0.0012
2021,Female,92,-0.0007
2021,Female,93,-0.001
2021,Female,94,-0.0014
2021,Female,95,-0.0012
2021,Female,96,0.0
2021,Female,97,-0.0006
2021,Female,98,-0.0009
2021,Female,99,-0.0017
